2014.06.30,00:00,1.36415,1.36978,1.36404,1.36921,54993
2014.07.01,00:00,1.36916,1.37005,1.36755,1.36784,51264
2014.07.02,00:00,1.36786,1.36825,1.36419,1.36582,47839
2014.07.03,00:00,1.36587,1.36643,1.35962,1.36098,58193
2014.07.04,00:00,1.36096,1.36114,1.35855,1.35923,31424
2014.07.07,00:00,1.35922,1.36092,1.35760,1.36047,42509
2014.07.08,00:00,1.36048,1.36174,1.35882,1.36118,48102
2014.07.09,00:00,1.36123,1.36482,1.36023,1.36414,61446
2014.07.10,00:00,1.36412,1.36507,1.35892,1.36087,64073
2014.07.11,00:00,1.36085,1.36248,1.35924,1.36046,55638
2014.07.14,00:00,1.35963,1.36403,1.35963,1.36190,52258
2014.07.15,00:00,1.36189,1.36281,1.35620,1.35670,71587
2014.07.16,00:00,1.35670,1.35726,1.35209,1.35249,57176
2014.07.17,00:00,1.35248,1.35404,1.35165,1.35263,60207
2014.07.18,00:00,1.35263,1.35360,1.34910,1.35256,63586
2014.07.21,00:00,1.35268,1.35492,1.35130,1.35234,46998
2014.07.22,00:00,1.35236,1.35296,1.34590,1.34656,63316
2014.07.23,00:00,1.34655,1.34742,1.34549,1.34634,50765
2014.07.24,00:00,1.34633,1.34848,1.34383,1.34638,58507
2014.07.25,00:00,1.34636,1.34757,1.34214,1.34302,57233
2014.07.28,00:00,1.34288,1.34439,1.34268,1.34397,37823
2014.07.29,00:00,1.34392,1.34446,1.34043,1.34086,51203
2014.07.30,00:00,1.34086,1.34152,1.33669,1.33970,72032
2014.07.31,00:00,1.33970,1.34005,1.33716,1.33903,62862
2014.08.01,00:00,1.33904,1.34447,1.33785,1.34282,73652
2014.08.04,00:00,1.34283,1.34316,1.34094,1.34216,53863
2014.08.05,00:00,1.34218,1.34248,1.33583,1.33760,60252
2014.08.06,00:00,1.33760,1.33869,1.33332,1.33822,66918
2014.08.07,00:00,1.33822,1.33938,1.33372,1.33633,71160
2014.08.08,00:00,1.33631,1.34327,1.33435,1.34120,82964
2014.08.11,00:00,1.34098,1.34114,1.33804,1.33850,44890
2014.08.12,00:00,1.33850,1.33863,1.33360,1.33690,55245
2014.08.13,00:00,1.33691,1.34152,1.33423,1.33641,63098
2014.08.14,00:00,1.33644,1.34078,1.33485,1.33648,69441
2014.08.15,00:00,1.33648,1.34118,1.33589,1.34004,78895
2014.08.18,00:00,1.33908,1.33992,1.33529,1.33634,54582
2014.08.19,00:00,1.33634,1.33641,1.33132,1.33197,68778
2014.08.20,00:00,1.33198,1.33241,1.32553,1.32593,82063
2014.08.21,00:00,1.32593,1.32885,1.32420,1.32805,68465
2014.08.22,00:00,1.32810,1.32967,1.32206,1.32407,80197
2014.08.25,00:00,1.31963,1.32104,1.31839,1.31920,60727
2014.08.26,00:00,1.31920,1.32147,1.31647,1.31675,76419
2014.08.27,00:00,1.31675,1.32100,1.31527,1.31929,80169
2014.08.28,00:00,1.31928,1.32207,1.31598,1.31819,83706
2014.08.29,00:00,1.31818,1.31962,1.31317,1.31325,77117
2014.09.01,00:00,1.31270,1.31454,1.31191,1.31285,45183
2014.09.02,00:00,1.31273,1.31368,1.31102,1.31327,69217
2014.09.03,00:00,1.31329,1.31600,1.31222,1.31502,78711
2014.09.04,00:00,1.31501,1.31541,1.29201,1.29432,108374
2014.09.05,00:00,1.29438,1.29883,1.29220,1.29478,88771
2014.09.08,00:00,1.29538,1.29590,1.28821,1.28946,82203
2014.09.09,00:00,1.28943,1.29574,1.28594,1.29374,90351
2014.09.10,00:00,1.29373,1.29629,1.28838,1.29167,84412
2014.09.11,00:00,1.29165,1.29518,1.28972,1.29231,76787
2014.09.12,00:00,1.29236,1.29793,1.29091,1.29640,76396
2014.09.15,00:00,1.29723,1.29723,1.29087,1.29397,61522
2014.09.16,00:00,1.29397,1.29947,1.29224,1.29593,77316
2014.09.17,00:00,1.29583,1.29813,1.28521,1.28644,86511
2014.09.18,00:00,1.28652,1.29303,1.28345,1.29228,88496
2014.09.19,00:00,1.29226,1.29290,1.28280,1.28287,99610
2014.09.22,00:00,1.28321,1.28678,1.28166,1.28486,70604
2014.09.23,00:00,1.28496,1.29013,1.28427,1.28465,74484
2014.09.24,00:00,1.28464,1.28637,1.27743,1.27801,74803
2014.09.25,00:00,1.27802,1.27833,1.26981,1.27508,90631
2014.09.26,00:00,1.27505,1.27608,1.26772,1.26845,79401
2014.09.29,00:00,1.26816,1.27149,1.26638,1.26851,82093
2014.09.30,00:00,1.26766,1.27023,1.25711,1.26303,91678
2014.10.01,00:00,1.26300,1.26396,1.25842,1.26225,109988
2014.10.02,00:00,1.26222,1.26987,1.26140,1.26684,135530
2014.10.03,00:00,1.26682,1.26746,1.25005,1.25137,112044
2014.10.06,00:00,1.25125,1.26747,1.25089,1.26551,105147
2014.10.07,00:00,1.26549,1.26818,1.25835,1.26688,154041
2014.10.08,00:00,1.26690,1.27488,1.26226,1.27341,158108
2014.10.09,00:00,1.27331,1.27913,1.26641,1.26907,172559
2014.10.10,00:00,1.26903,1.27161,1.26054,1.26277,135193
2014.10.13,00:00,1.26299,1.27615,1.26202,1.27515,124339
2014.10.14,00:00,1.27494,1.27682,1.26400,1.26575,132058
2014.10.15,00:00,1.26576,1.28867,1.26247,1.28375,184303
2014.10.16,00:00,1.28375,1.28448,1.27057,1.28084,177945
2014.10.17,00:00,1.28086,1.28369,1.27437,1.27534,105869
2014.10.20,00:00,1.27479,1.28169,1.27312,1.27995,93619
2014.10.21,00:00,1.27997,1.28403,1.27144,1.27149,127993
2014.10.22,00:00,1.27149,1.27395,1.26371,1.26475,120490
2014.10.23,00:00,1.26475,1.26765,1.26135,1.26455,113089
2014.10.24,00:00,1.26456,1.26956,1.26347,1.26711,102820
2014.10.27,00:00,1.26712,1.27230,1.26657,1.26981,96031
2014.10.28,00:00,1.26982,1.27645,1.26847,1.27344,107936
2014.10.29,00:00,1.27341,1.27706,1.26309,1.26310,112259
2014.10.30,00:00,1.26316,1.26393,1.25465,1.26131,147190
2014.10.31,00:00,1.26130,1.26172,1.24853,1.25250,166358
2014.11.03,00:00,1.25028,1.25141,1.24376,1.24809,143165
2014.11.04,00:00,1.24809,1.25773,1.24809,1.25461,134804
2014.11.05,00:00,1.25464,1.25671,1.24572,1.24854,163514
2014.11.06,00:00,1.24854,1.25335,1.23646,1.23744,182686
2014.11.07,00:00,1.23745,1.24697,1.23581,1.24545,180397
2014.11.10,00:00,1.24682,1.25093,1.24187,1.24204,100176
2014.11.11,00:00,1.24204,1.24994,1.23943,1.24747,114775
2014.11.12,00:00,1.24751,1.24978,1.24192,1.24380,141564
2014.11.13,00:00,1.24378,1.24918,1.24264,1.24764,109075
2014.11.14,00:00,1.24766,1.25462,1.23984,1.25254,137567
2014.11.17,00:00,1.25309,1.25774,1.24450,1.24497,117064
2014.11.18,00:00,1.24493,1.25453,1.24433,1.25357,118549
2014.11.19,00:00,1.25364,1.26003,1.25122,1.25537,128446
2014.11.20,00:00,1.25536,1.25754,1.25042,1.25388,146608
2014.11.21,00:00,1.25387,1.25681,1.23749,1.23925,153113
2014.11.24,00:00,1.23609,1.24446,1.23589,1.24421,114835
2014.11.25,00:00,1.24420,1.24872,1.24023,1.24745,116544
2014.11.26,00:00,1.24742,1.25318,1.24437,1.25056,114180
2014.11.27,00:00,1.25055,1.25236,1.24647,1.24670,71435
2014.11.28,00:00,1.24670,1.24903,1.24264,1.24514,100884
2014.12.01,00:00,1.24613,1.25067,1.24193,1.24693,123328
2014.12.02,00:00,1.24699,1.24761,1.23767,1.23829,101160
2014.12.03,00:00,1.23828,1.23906,1.23012,1.23107,117894
2014.12.04,00:00,1.23105,1.24564,1.22808,1.23782,136309
2014.12.05,00:00,1.23782,1.23930,1.22709,1.22829,122544
2014.12.08,00:00,1.22863,1.23441,1.22472,1.23165,113149
2014.12.09,00:00,1.23162,1.24481,1.22921,1.23739,150098
2014.12.10,00:00,1.23737,1.24483,1.23620,1.24477,137853
2014.12.11,00:00,1.24479,1.24951,1.23702,1.24102,154936
2014.12.12,00:00,1.24103,1.24852,1.23843,1.24613,130391
2014.12.15,00:00,1.24711,1.24787,1.24146,1.24362,132030
2014.12.16,00:00,1.24371,1.25699,1.24340,1.25102,168346
2014.12.17,00:00,1.25103,1.25156,1.23213,1.23415,161153
2014.12.18,00:00,1.23416,1.23528,1.22657,1.22860,144744
2014.12.19,00:00,1.22859,1.23023,1.22201,1.22289,118516
2014.12.22,00:00,1.22184,1.22725,1.22166,1.22293,76351
2014.12.23,00:00,1.22296,1.22456,1.21648,1.21723,82406
2014.12.24,00:00,1.21723,1.22200,1.21695,1.22032,56133
2014.12.26,00:00,1.22217,1.22265,1.21684,1.21776,41856
2014.12.29,00:00,1.21789,1.22211,1.21429,1.21514,71705
2014.12.30,00:00,1.21515,1.21874,1.21239,1.21539,80099
2014.12.31,00:00,1.21542,1.21698,1.20967,1.21010,62513
2015.01.02,00:00,1.21047,1.21076,1.20003,1.20023,98730
2015.01.05,00:00,1.19414,1.19764,1.18559,1.19328,131784
2015.01.06,00:00,1.19330,1.19688,1.18842,1.18894,133804
2015.01.07,00:00,1.18894,1.18966,1.18021,1.18394,142241
2015.01.08,00:00,1.18393,1.18474,1.17541,1.17918,116760
2015.01.09,00:00,1.17916,1.18462,1.17625,1.18404,135259
2015.01.12,00:00,1.18449,1.18710,1.17861,1.18339,116155
2015.01.13,00:00,1.18328,1.18598,1.17534,1.17727,136885
2015.01.14,00:00,1.17727,1.18464,1.17273,1.17886,159084
2015.01.15,00:00,1.17895,1.17926,1.15678,1.16322,219014
2015.01.16,00:00,1.16323,1.16488,1.14599,1.15610,190112
2015.01.19,00:00,1.15494,1.16389,1.15494,1.16070,108946
2015.01.20,00:00,1.16028,1.16149,1.15403,1.15494,115736
